caseid,startdate
20188007632,2018/08
20188007630,2018/08
20188007628,2018/08
20188007627,2018/08
20188007626,2018/08
20188007625,2018/08
20188007624,2018/08
20188007621,2018/08
20188007620,2018/08
20188007619,2018/08
20188007618,2018/08
20188007617,2018/09
20188007616,2018/08
20188007614,2018/08
20188007612,2018/08
20188007611,2018/08
20188007609,2018/08
20188007608,2018/08
20188007606,2018/08
20188007605,2018/08
20188007603,2018/08
20188007602,2018/08
20188007600,2018/08
20188007599,2018/08
20188007598,2018/08
20188007597,2018/08
20188007596,2018/08
20188007593,2018/08
20188007590,2018/08
20188007589,2018/08
20188007584,2018/08
20188007582,2018/08
20188007580,2018/08
20188007575,2018/08
20188007573,2018/08
20188007571,2018/08
20188007568,2018/08
20188007566,2018/08
20188007565,2018/08
20188007564,2018/08
20188007562,2018/08
20188007560,2018/08
20188007558,2018/08
20188007557,2018/08
20188007556,2018/08
20188007553,2018/08
20188007549,2018/08
20188007548,2018/08
20188007546,2018/08
20188007544,2018/08
20188007543,2018/08
20188007540,2018/08
20188007538,2018/08
20188007535,2018/08
20188007533,2018/08
20188007532,2018/08
20188007531,2018/08
20188007529,2018/08
20188007527,2018/08
20188007524,2018/08
20188007522,2018/08
20188007516,2018/08
20188007517,2018/08
20188007515,2018/08
20188007514,2018/08
20188007513,2018/08
20188007512,2018/08
20188007510,2018/08
20188007509,2018/08
20188007508,2018/08
20188007506,2018/08
20188007505,2018/08
20188007503,2018/08
20188007502,2018/08
20188007501,2018/08
20188007500,2018/08
20188007499,2018/08
20188007492,2018/08
20188007491,2018/08
20188007490,2018/08
20188007486,2018/10
20188007483,2018/08
20188007481,2018/08
20188007479,2018/08
20188007477,2018/08
20188007473,2018/08
20188007469,2018/08
20188007466,2018/08
20188007461,2018/08
20188007457,2018/08
20188007450,2018/08
20188007449,2018/08
20188007448,2018/08
20188007445,2018/08
20188007444,2018/08
20188007437,2018/08
20188007434,2018/08
20188007433,2018/08
20188007432,2018/08
20188007421,2018/08
20188007417,2018/09
20188007414,2018/08
20188007410,2018/08
20188007409,2018/08
20188007408,2018/08
20188007407,2018/08
20188007406,2018/08
20188007405,2018/08
20188007404,2018/08
20188007401,2018/08
20188007397,2018/08
20188007396,2018/08
20188007392,2018/08
20188007391,2018/08
20188007390,2018/08
20188007378,2018/08
20188007377,2018/08
20188007365,2018/08
20188007354,2018/08
20188007364,2018/08
20188007346,2018/08
20188007324,2018/08
20188007322,2018/08
20188007321,2018/08
20188007320,2018/08
20188007315,2018/08
20188007308,2018/08
20188007307,2018/08
20188007304,2018/08
20188007303,2018/08
20188007296,2018/08
20188007301,2018/08
20188007295,2018/08
20188007294,2018/08
20188007293,2018/08
20188007292,2018/08
20188007291,2018/08
20188007290,2018/08
20188007289,2018/08
20188007287,2018/08
20188007286,2018/08
20188007285,2018/08
20188007284,2018/08
20188007283,2018/08
20188007282,2018/08
20188007281,2018/08
20188007278,2018/08
20188007276,2018/08
20188007275,2018/08
20188007273,2018/08
20188007271,2018/08
20188007270,2018/08
20188007269,2018/08
20188007268,2018/08
20188007266,2018/08
20188007262,2018/08
20188007259,2018/08
20188007258,2018/08
20188007257,2018/08
20188007254,2018/08
20188007252,2018/08
20188007248,2018/08
20188007241,2018/08
20188007240,2018/08
20188007238,2018/08
20188007237,2018/08
20188007236,2018/08
20188007235,2018/08
20188007234,2018/08
20188007233,2018/08
20188007231,2018/08
20188007227,2018/08
20188007225,2018/08
20188007223,2018/08
20188007220,2018/08
20188007219,2018/08
20188007218,2018/08
20188007217,2018/08
20188007214,2018/08
20188007213,2018/08
20188007211,2018/08
20188007210,2018/08
20188007209,2018/08
20188007206,2018/08
20188007204,2018/08
20188007203,2018/08
20188007202,2018/08
20188007201,2018/08
20188007200,2018/08
20188007198,2018/08
20188007197,2018/08
20188007196,2018/08
20188007194,2018/08
20188007192,2018/08
20188007191,2018/08
20188007189,2018/08
20188007188,2018/08
20188007187,2018/08
20188007185,2018/08
20188007184,2018/08
20188007181,2018/08
20188007179,2018/08
20188007178,2018/08
20188007177,2018/08
20188007173,2018/08
20188007172,2018/08
20188007169,2018/08
20188007168,2018/08
20188007166,2018/08
20188007165,2018/08
20188007164,2018/08
20188007162,2018/08
20188007160,2018/08
20188007159,2018/08
20188007158,2018/08
20188007157,2018/08
20188007155,2018/08
20188007154,2018/08
20188007148,2018/08
20188007152,2018/08
20188007146,2018/08
20188007143,2018/08
20188007142,2018/08
20188007141,2018/08
20188007140,2018/08
20188007136,2018/08
20188007135,2018/08
20188007133,2018/08
20188007125,2018/08
20188007123,2018/08
20188007121,2018/09
20188007119,2018/08
20188007118,2018/08
20188007112,2018/08
20188007109,2018/08
20188007106,2018/08
20188007100,2018/09
20188007098,2018/08
20188007095,2018/08
20188007094,2018/08
20188007092,2018/08
20188007091,2018/08
20188007090,2018/08
20188007086,2018/08
20188007083,2018/08
20188007079,2018/08
20188007081,2018/08
20188007077,2018/08
20188007074,2018/08
20188007071,2018/08
20188007065,2018/08
20188007064,2018/08
20188007063,2018/08
20188007059,2018/08
20188007056,2018/08
20188007049,2018/08
20188007051,2018/08
20188007047,2018/08
20188007045,2018/08
20188007044,2018/08
20188007043,2018/08
20188007041,2018/08
20188007039,2018/08
20188007038,2018/08
20188007036,2018/08
20188007034,2018/08
20188007033,2018/08
20188007031,2018/08
20188007029,2018/08
20188007027,2018/08
20188007024,2018/08
20188007023,2018/08
20188007016,2018/08
20188007015,2018/08
20188007011,2018/08
20188007009,2018/08
20188007008,2018/08
20188007005,2018/08
20188007004,2018/08
20188007001,2018/08
20188007000,2018/09
20188006997,2018/08
20188006996,2018/08
20188006992,2018/08
20188006991,2018/08
20188006988,2018/10
20188006985,2018/08
20188006987,2018/08
20188006984,2018/08
20188006979,2018/08
20188006983,2018/08
20188006978,2018/09
20188006977,2018/08
20188006975,2018/08
20188006974,2018/08
20188006973,2018/08
20188006972,2018/08
20188006971,2018/08
20188006970,2018/08
20188006966,2018/08
20188006965,2018/08
20188006963,2018/08
20188006962,2018/08
20188006960,2018/08
20188006954,2018/08
20188006953,2018/08
20188006952,2018/08
20188006950,2018/08
20188006944,2018/08
20188006947,2018/08
20188006943,2018/08
20188006942,2018/08
20188006941,2018/08
20188006939,2018/08
20188006938,2018/08
20188006937,2018/08
20188006936,2018/08
20188006935,2018/08
20188006934,2018/08
20188006933,2018/08
20188006931,2018/08
20188006929,2018/08
20188006926,2018/08
20188006925,2018/08
20188006923,2018/08
20188006918,2018/08
20188006917,2018/08
20188006915,2018/08
20188006912,2018/08
20188006911,2018/08
20188006910,2018/08
20188006907,2018/08
20188006906,2018/08
20188006905,2018/08
20188006899,2018/08
20188006897,2018/08
20188006896,2018/08
20188006892,2018/08
20188006891,2018/08
20188006890,2018/08
20188006889,2018/08
20188006888,2018/08
20188006884,2018/08
20188006883,2018/08
20188006878,2018/08
20188006882,2018/08
20188006877,2018/08
20188006875,2018/08
20188006866,2018/08
20188006865,2018/08
20188006864,2018/08
20188006860,2018/08
20188006859,2018/08
20188006856,2018/08
20188006853,2018/08
20188006852,2018/08
20188006850,2018/08
20188006849,2018/08
20188006848,2018/08
20188006845,2018/08
20188006844,2018/08
20188006843,2018/08
20188006842,2018/08
20188006841,2018/08
20188006840,2018/08
20188006839,2018/08
20188006838,2018/08
20188006836,2018/08
20188006835,2018/08
20188006834,2018/08
20188006833,2018/08
20188006832,2018/08
20188006831,2018/08
20188006830,2018/08
20188006829,2018/08
20188006828,2018/08
20188006826,2018/08
20188006825,2018/08
20188006824,2018/08
20188006823,2018/08
20188006822,2018/08
20188006819,2018/08
20188006817,2018/08
20188006816,2018/08
20188006815,2018/08
20188006814,2018/08
20188006813,2018/08
20188006805,2018/08
20188006802,2018/08
20188006801,2018/08
20188006800,2018/08
20188006797,2018/08
20188006796,2018/08
20188006795,2018/08
20188006794,2018/08
20188006790,2018/08
20188006786,2018/08
20188006785,2018/08
20188006784,2018/08
20188006781,2018/08
20188006780,2018/08
20188006776,2018/08
20188006774,2018/08
20188006773,2018/08
20188006770,2018/08
20188006765,2018/08
20188006764,2018/08
20188006763,2018/08
20188006762,2018/08
20188006761,2018/08
20188006759,2018/08
20188006757,2018/08
20188006755,2018/08
20188006753,2018/08
20188006752,2018/08
20188006750,2018/08
20188006749,2018/08
20188006747,2018/08
20188006745,2018/08
20188006744,2018/08
20188006743,2018/08
20188006742,2018/08
20188006741,2018/08
20188006740,2018/08
20188006739,2018/08
20188006738,2018/08
20188006737,2018/08
20188006735,2018/08
20188006734,2018/08
20188006733,2018/08
20188006732,2018/08
20188006731,2018/08
20188006730,2018/08
20188006729,2018/08
20188006728,2018/08
20188006727,2018/08
20188006723,2018/08
20188006721,2018/08
20188006720,2018/08
20188006719,2018/08
20188006717,2018/08
20188006716,2018/08
20188006713,2018/08
20188006712,2018/08
20188006711,2018/08
20188006710,2018/08
20188006709,2018/08
20188006708,2018/08
20188006707,2018/08
20188006706,2018/08
20188006705,2018/08
20188006704,2018/08
20188006703,2018/08
20188006702,2018/08
20188006700,2018/08
20188006698,2018/08
20188006696,2018/08
20188006695,2018/08
20188006694,2018/08
20188006692,2018/08
20188006689,2018/08
20188006683,2018/09
20188006681,2018/08
20188006680,2018/08
20188006674,2018/08
20188006673,2018/08
20188006672,2018/08
20188006669,2018/08
20188006667,2018/08
20188006665,2018/08
20188006662,2018/08
20188006661,2018/08
20188006660,2018/08
20188006659,2018/08
20188006658,2018/08
20188006656,2018/08
20188006654,2018/08
20188006651,2018/08
20188006649,2018/08
20188006648,2018/08
20188006644,2018/08
20188006643,2018/08
20188006642,2018/08
20188006640,2018/08
20188006635,2018/08
20188006633,2018/08
20188006632,2018/08
20188006631,2018/08
20188006630,2018/08
20188006629,2018/08
20188006628,2018/08
20188006626,2018/08
20188006625,2018/08
20188006623,2018/08
20188006621,2018/08
20188006620,2018/08
20188006619,2018/08
20188006617,2018/08
20188006616,2018/08
20188006615,2018/08
20188006614,2018/08
20188006607,2018/08
20188006613,2018/08
20188006608,2018/08
20188006606,2018/08
20188006604,2018/08
20188006603,2018/08
20188006602,2018/08
20188006601,2018/08
20188006600,2018/08
20188006599,2018/08
20188006594,2018/08
20188006592,2018/08
20188006588,2018/08
20188006586,2018/08
20188006580,2018/08
20188006578,2018/08
20188006572,2018/08
20188006569,2018/08
20188006566,2018/08
20188006565,2018/08
20188006563,2018/08
20188006562,2018/08
20188006559,2018/08
20188006555,2018/08
20188006553,2018/08
20188006552,2018/08
20188006550,2018/08
20188006545,2018/08
20188006546,2018/08
20188006544,2018/08
20188006539,2018/08
20188006538,2018/08
20188006534,2018/08
20188006533,2018/08
20188006530,2018/08
20188006523,2018/08
20188006522,2018/08
20188006515,2018/08
20188006514,2018/08
20188006503,2018/08
20188006505,2018/08
20188006508,2018/08
20188006501,2018/08
20188006500,2018/08
20188006498,2018/08
20188006496,2018/08
20188006493,2018/08
20188006492,2018/08
20188006489,2018/08
20188006487,2018/08
20188006486,2018/08
20188006485,2018/08
20188006484,2018/08
20188006483,2018/08
20188006482,2018/08
20188006479,2018/09
20188006478,2018/08
20188006477,2018/08
20188006475,2018/08
20188006470,2018/08
20188006468,2018/08
20188006463,2018/08
20188006462,2018/08
20188006461,2018/08
20188006457,2018/08
20188006452,2018/08
20188006449,2018/08
20188006447,2018/08
20188006446,2018/08
20188006440,2018/08
20188006435,2018/08
20188006434,2018/08
20188006413,2018/08
20188006410,2018/08
20188006408,2018/08
20188006406,2018/08
20188006404,2018/08
20188006401,2018/08
20188006400,2018/08
20188006399,2018/08
20188006398,2018/08
20188006396,2018/08
20188006395,2018/08
20188006394,2018/08
20188006392,2018/08
20188006387,2018/08
20188006391,2018/08
20188006389,2018/08
20188006384,2018/08
20188006383,2018/08
20188006381,2018/08
20188006379,2018/08
20188006378,2018/08
20188006376,2018/08
20188006375,2018/09
20188006374,2018/08
20188006373,2018/08
20188006371,2018/08
20188006369,2018/08
20188006368,2018/08
20188006367,2018/08
20188006364,2018/08
20188006363,2018/08
20188006362,2018/08
20188006361,2018/08
20188006359,2018/08
20188006358,2018/08
20188006356,2018/08
20188006354,2018/08
20188006352,2018/08
20188006351,2018/08
20188006348,2018/08
20188006347,2018/08
20188006346,2018/08
20188006338,2018/08
20188006337,2018/08
20188006333,2018/08
20188006328,2018/08
20188006327,2018/08
20188006325,2018/08
20188006324,2018/08
20188006323,2018/08
20188006320,2018/08
20188006319,2018/08
20188006315,2018/08
20188006314,2018/08
20188006313,2018/08
20188006312,2018/08
20188006311,2018/08
20188006308,2018/08
20188006307,2018/08
20188006309,2018/08
20188006204,2018/08
20188006162,2018/08
20188006131,2018/08
20188006116,2018/08
20188006114,2018/08
20188006112,2018/08
20188006110,2018/08
20188006105,2018/08
20188006103,2018/08
20188006102,2018/08
20188006101,2018/08
20188006096,2018/08
20188006095,2018/08
20188006094,2018/08
20188006090,2018/08
20188006089,2018/08
20188006088,2018/08
20188006087,2018/08
20188006077,2018/08
20188006085,2018/08
20188006083,2018/08
20188006076,2018/08
20188006074,2018/08
20188006073,2018/08
20188006072,2018/08
20188006070,2018/08
20188006069,2018/08
20188006066,2018/08
20188006065,2018/08
20188006060,2018/08
20188006059,2018/08
20188006058,2018/08
20188006056,2018/08
20188006054,2018/08
20188006053,2018/08
20188006046,2018/08
20188006042,2018/08
20188006039,2018/08
20188006038,2018/08
20188006033,2018/08
20188006030,2018/08
20188006029,2018/08
20188006028,2018/08
20188006027,2018/08
20188006025,2018/08
20188006024,2018/08
20188006023,2018/08
20188006022,2018/08
20188006021,2018/08
20188006019,2018/08
20188006018,2018/08
20188006014,2018/08
20188006017,2018/08
20188006013,2018/08
20188006012,2018/08
20188006010,2018/08
20188006009,2018/08
20188006006,2018/08
20188006004,2018/08
20188006003,2018/08
20188006002,2018/08
20188006001,2018/08
20188006000,2018/08
20188005999,2018/08
20188005998,2018/08
20188005997,2018/08
20188005995,2018/08
20188005994,2018/08
20188005992,2018/08
20188005991,2018/08
20188005990,2018/08
20188005988,2018/08
20188005987,2018/08
20188005986,2018/08
20188005985,2018/08
20188005984,2018/08
20188005982,2018/08
20188005979,2018/08
20188005978,2018/08
20188005975,2018/08
20188005973,2018/08
20188005972,2018/08
20188005971,2018/08
20188005969,2018/08
20188005967,2018/08
20188005966,2018/08
20188005964,2018/08
20188005962,2018/08
20188005960,2018/08
20188005956,2018/08
20188005949,2018/08
20188005951,2018/08
20188005947,2018/08
20188005946,2018/08
20188005945,2018/08
20188005936,2018/08
20188005934,2018/08
20188005932,2018/08
20188005931,2018/08
20188005930,2018/08
20188005929,2018/08
20188005928,2018/08
20188005927,2018/08
20188005925,2018/08
20188005924,2018/08
20188005921,2018/08
20188005918,2018/08
20188005916,2018/08
20188005913,2018/08
20188005912,2018/08
20188005911,2018/08
20188005910,2018/08
20188005906,2018/08
20188005904,2018/08
20188005903,2018/08
20188005901,2018/08
20188005900,2018/08
20188005899,2018/08
20188005894,2018/08
20188005889,2018/08
20188005885,2018/08
20188005884,2018/08
20188005882,2018/08
20188005881,2018/08
20188005880,2018/08
20188005878,2018/08
20188005876,2018/08
20188005874,2018/08
20188005873,2018/08
20188005872,2018/08
20188005866,2018/08
20188005864,2018/08
20188005860,2018/08
20188005859,2018/08
20188005857,2018/08
20188005856,2018/08
20188005854,2018/08
20188005850,2018/08
20188005847,2018/08
20188005844,2018/11
20188005842,2018/08
20188005840,2018/08
20188005836,2018/08
20188005835,2018/08
20188005825,2018/08
20188005823,2018/08
20188005791,2018/08
20188005790,2018/08
20188005783,2018/08
20188005778,2018/08
20188005776,2018/08
20188005773,2018/08
20188005771,2018/08
20188005769,2018/08
20188005753,2018/08
20188005739,2018/08
20188005738,2018/08
20188005736,2018/08
20188005735,2018/08
20188005734,2018/08
20188005731,2018/08
20188005730,2018/08
20188005728,2018/08
20188005725,2018/08
20188005724,2018/08
20188005722,2018/08
20188005721,2018/08
20188005719,2018/08
20188005718,2018/08
20188005717,2018/08
20188005716,2018/08
20188005714,2018/08
20188005713,2018/08
20188005711,2018/08
20188005706,2018/08
20188005703,2018/08
20188005702,2018/08
20188005701,2018/08
20188005699,2018/08
20188005697,2018/08
20188005694,2018/08
20188005693,2018/08
20188005692,2018/08
20188005691,2018/08
20188005690,2018/08
20188005688,2018/08
20188005687,2018/08
20188005686,2018/08
20188005685,2018/08
20188005684,2018/08
20188005682,2018/08
20188005681,2018/08
20188005679,2018/08
20188005678,2018/08
20188005676,2018/08
20188005674,2018/08
20188005672,2018/08
20188005671,2018/08
20188005667,2018/08
20188005663,2018/08
20188005664,2018/08
20188005666,2018/08
20188005662,2018/08
20188005661,2018/08
20188005660,2018/08
20188005659,2018/08
20188005658,2018/08
20188005656,2018/08
20188005654,2018/08
20188005653,2018/08
20188005649,2018/08
20188005647,2018/08
20188005645,2018/08
20188005644,2018/08
20188005643,2018/08
20188005642,2018/08
20188005640,2018/08
20188005639,2018/08
